order_id,customer_id,item_code,quantity,unit_price,weight_per_item,order_date,status,discount_code
ORD268,CUST00178,ITEM-EEEEEEEEEEEE264,10,130.00,1.4,2024-01-21,CONFIRMED,DISC20
ORD269,CUST00179,ITEM-FFFFFFFFFFFFFF265,5,310.00,2.8,2024-01-06,CONFIRMED,
ORD270,CUST00180,ITEM-GGGGGGGGGGGG266,8,200.00,2.1,2024-01-17,PENDING,DISC10
ORD271,CUST00181,ITEM-HHHHHHHHHHHH267,6,280.00,2.6,2024-01-06,CONFIRMED,DISC15
ORD272,CUST00182,ITEM-IIIIIIIIIIII268,12,115.00,1.3,2024-01-12,CONFIRMED,DISC20
ORD273,CUST00183,ITEM-JJJJJJJJJJJJ269,3,430.00,3.8,2024-01-20,PENDING,DISC10
ORD274,CUST00184,ITEM-KKKKKKKKKKKK270,9,150.00,1.7,2024-01-09,CONFIRMED,DISC15
ORD275,CUST00185,ITEM-LLLLLLLLLLLL271,7,220.00,2.3,2024-01-03,CONFIRMED,DISC20
ORD276,CUST00186,ITEM-MMMMMMMMMMMM272,4,350.00,3.0,2024-01-20,PENDING,DISC10
ORD277,CUST00187,ITEM-NNNNNNNNNNNN273,11,125.00,1.4,2024-01-24,CONFIRMED,DISC15
ORD278,CUST00188,ITEM-OOOOOOOOOOOO274,5,320.00,2.9,2024-01-03,CONFIRMED,DISC20
ORD279,CUST00189,ITEM-PPPPPPPPPPPP275,8,175.00,1.9,2023-12-30,PENDING,
ORD280,CUST00190,ITEM-QQQQQQQQQQQQ276,6,260.00,2.3,2024-01-30,CONFIRMED,DISC10
ORD281,CUST00191,ITEM-RRRRRRRRRRRR277,10,140.00,1.6,2024-01-24,CONFIRMED,DISC15
ORD282,CUST00192,ITEM-SSSSSSSSSSSS278,3,470.00,4.1,2023-12-30,PENDING,DISC20
ORD283,CUST00193,ITEM-TTTTTTTTTTTT279,9,170.00,1.8,2024-01-03,CONFIRMED,DISC10
ORD284,CUST00194,ITEM-UUUUUUUUUUUU280,7,250.00,2.2,2024-01-09,CONFIRMED,DISC15
ORD285,CUST00195,ITEM-VVVVVVVVVVVV281,4,380.00,3.2,2024-01-05,PENDING,DISC20
ORD286,CUST00196,ITEM-WWWWWWWWWWWW282,12,120.00,1.3,2024-01-18,CONFIRMED,
ORD287,CUST00197,ITEM-XXXXXXXXXXXX283,5,300.00,2.7,2024-01-21,CONFIRMED,DISC10
ORD288,CUST00198,ITEM-YYYYYYYYYYYY284,8,185.00,2.0,2024-01-20,PENDING,DISC15
ORD289,CUST00199,ITEM-ZZZZZZZZZZZZ285,6,270.00,2.5,2024-01-09,CONFIRMED,DISC20
ORD290,CUST00200,ITEM-AAAAAAAAAAAAAA286,11,145.00,1.6,2024-01-18,CONFIRMED,DISC10
ORD291,CUST00201,ITEM-BBBBBBBBBBBBBB287,3,460.00,4.0,2023-12-30,PENDING,DISC15
ORD292,CUST00202,ITEM-CCCCCCCCCCCCCC288,9,160.00,1.7,2024-01-06,CONFIRMED,DISC20
ORD293,CUST00203,ITEM-DDDDDDDDDDDDDD289,7,240.00,2.3,2024-01-18,CONFIRMED,DISC10
ORD294,CUST00204,ITEM-EEEEEEEEEEEEEE290,4,360.00,3.1,2023-12-30,PENDING,DISC15
ORD295,CUST00205,ITEM-FFFFFFFFFFFFFF291,10,130.00,1.4,2024-01-18,CONFIRMED,DISC20
ORD296,CUST00206,ITEM-GGGGGGGGGGGGGG292,5,310.00,2.8,2024-01-12,CONFIRMED,
ORD297,CUST00207,ITEM-HHHHHHHHHHHHHH293,8,200.00,2.1,2024-01-20,PENDING,DISC10
ORD298,CUST00208,ITEM-IIIIIIIIIIIIII294,6,280.00,2.6,2024-01-12,CONFIRMED,DISC15
ORD299,CUST00209,ITEM-JJJJJJJJJJJJJJ295,12,115.00,1.3,2024-01-18,CONFIRMED,DISC20
ORD300,CUST00210,ITEM-KKKKKKKKKKKKKK296,3,430.00,3.8,2024-01-23,PENDING,DISC10
ORD301,CUST00211,ITEM-LLLLLLLLLLLLLLL297,9,160.00,1.7,2024-01-30,CONFIRMED,DISC20
ORD302,CUST00212,ITEM-MMMMMMMMMMMMMMM298,7,240.00,2.3,2024-01-21,CONFIRMED,DISC10
ORD303,CUST00213,ITEM-NNNNNNNNNNNNNNN299,4,360.00,3.1,2024-01-05,PENDING,DISC15
ORD304,CUST00214,ITEM-OOOOOOOOOOOOOOO300,10,130.00,1.4,2024-01-09,CONFIRMED,DISC20
ORD305,CUST00215,ITEM-PPPPPPPPPPPPPPP301,5,310.00,2.8,2024-01-12,CONFIRMED,DISC10
ORD306,CUST00216,ITEM-QQQQQQQQQQQQQQQ302,8,200.00,2.1,2024-01-08,PENDING,DISC15
ORD307,CUST00217,ITEM-RRRRRRRRRRRRRRR303,6,280.00,2.6,2023-12-31,CONFIRMED,DISC20
ORD308,CUST00218,ITEM-SSSSSSSSSSSSSSS304,12,115.00,1.3,2024-01-27,CONFIRMED,DISC10
ORD309,CUST00219,ITEM-TTTTTTTTTTTTTTT305,3,430.00,3.8,2024-01-23,PENDING,DISC15
ORD310,CUST00220,ITEM-UUUUUUUUUUUUUUU306,9,150.00,1.7,2023-12-31,CONFIRMED,DISC20
ORD311,CUST00221,ITEM-VVVVVVVVVVVVVVV307,7,220.00,2.3,2024-01-15,CONFIRMED,DISC10
ORD312,CUST00222,ITEM-WWWWWWWWWWWWWWW308,4,350.00,3.0,2023-12-30,PENDING,DISC15
ORD313,CUST00223,ITEM-XXXXXXXXXXXXXXX309,11,125.00,1.4,2023-12-31,CONFIRMED,DISC20
ORD314,CUST00224,ITEM-YYYYYYYYYYYYYYY310,5,320.00,2.9,2024-01-27,CONFIRMED,DISC10
ORD315,CUST00225,ITEM-ZZZZZZZZZZZZZZZ311,8,175.00,1.9,2024-01-20,PENDING,DISC15
ORD316,CUST00226,ITEM-AAAAAAAAAAAAAAA312,6,260.00,2.3,2024-01-24,CONFIRMED,DISC20
ORD317,CUST00227,ITEM-BBBBBBBBBBBBBBB313,10,140.00,1.6,2024-01-24,CONFIRMED,DISC10
ORD318,CUST00228,ITEM-CCCCCCCCCCCCCCC314,3,470.00,4.1,2024-01-05,PENDING,DISC15
ORD319,CUST00229,ITEM-DDDDDDDDDDDDDDD315,9,170.00,1.8,2023-12-31,CONFIRMED,DISC20
ORD320,CUST00230,ITEM-EEEEEEEEEEEEEEE316,7,250.00,2.2,2024-01-24,CONFIRMED,DISC10
ORD321,CUST00231,ITEM-FFFFFFFFFFFFFFF317,4,380.00,3.2,2024-01-02,PENDING,DISC15
ORD322,CUST00232,ITEM-GGGGGGGGGGGGGGG318,12,120.00,1.3,2024-01-06,CONFIRMED,DISC20
ORD323,CUST00233,ITEM-HHHHHHHHHHHHHHH319,5,300.00,2.7,2024-01-03,CONFIRMED,DISC10
ORD324,CUST00234,ITEM-IIIIIIIIIIIIIII320,8,185.00,2.0,2024-01-26,PENDING,DISC15
ORD325,CUST00235,ITEM-JJJJJJJJJJJJJJJ321,6,270.00,2.5,2024-01-03,CONFIRMED,DISC20
ORD326,CUST00236,ITEM-KKKKKKKKKKKKKKK322,11,145.00,1.6,2024-01-30,CONFIRMED,DISC10
ORD327,CUST00237,ITEM-LLLLLLLLLLLLLLL323,3,460.00,4.0,2024-01-08,PENDING,DISC15
ORD328,CUST00238,ITEM-MMMMMMMMMMMMMMM324,9,160.00,1.7,2024-01-18,CONFIRMED,DISC20
ORD329,CUST00239,ITEM-NNNNNNNNNNNNNNN325,7,240.00,2.3,2024-01-03,CONFIRMED,DISC10
ORD330,CUST00240,ITEM-OOOOOOOOOOOOOOO326,4,360.00,3.1,2024-01-26,PENDING,DISC15
ORD331,CUST00241,ITEM-PPPPPPPPPPPPPPP327,10,130.00,1.4,2024-01-09,CONFIRMED,DISC20
ORD332,CUST00242,ITEM-QQQQQQQQQQQQQQQ328,5,310.00,2.8,2024-01-27,CONFIRMED,DISC10
ORD333,CUST00243,ITEM-RRRRRRRRRRRRRRR329,8,200.00,2.1,2024-01-26,PENDING,DISC15
ORD334,CUST00244,ITEM-SSSSSSSSSSSSSSS330,6,280.00,2.6,2023-12-31,CONFIRMED,DISC20
ORD335,CUST00245,ITEM-TTTTTTTTTTTTTTT331,12,115.00,1.3,2024-01-27,CONFIRMED,DISC10
ORD336,CUST00246,ITEM-UUUUUUUUUUUUUUU332,3,430.00,3.8,2024-01-02,PENDING,DISC15
ORD337,CUST00247,ITEM-VVVVVVVVVVVVVVV333,9,150.00,1.7,2024-01-18,CONFIRMED,DISC20
ORD338,CUST00248,ITEM-WWWWWWWWWWWWWWW334,7,220.00,2.3,2024-01-30,CONFIRMED,DISC10
ORD339,CUST00249,ITEM-XXXXXXXXXXXXXXX335,4,350.00,3.0,2024-01-26,PENDING,DISC15
ORD340,CUST00250,ITEM-YYYYYYYYYYYYYYY336,11,125.00,1.4,2024-01-27,CONFIRMED,DISC20
ORD341,CUST00251,ITEM-ZZZZZZZZZZZZZZZ337,5,320.00,2.9,2024-01-24,CONFIRMED,DISC10
ORD342,CUST00252,ITEM-AAAAAAAAAAAAAAA338,8,175.00,1.9,2024-01-14,PENDING,DISC15
ORD343,CUST00253,ITEM-BBBBBBBBBBBBBBB339,6,260.00,2.3,2024-01-12,CONFIRMED,DISC20
ORD344,CUST00254,ITEM-CCCCCCCCCCCCCCC340,10,140.00,1.6,2024-01-09,CONFIRMED,DISC10
ORD345,CUST00255,ITEM-DDDDDDDDDDDDDDD341,3,470.00,4.1,2024-01-29,PENDING,DISC15
ORD346,CUST00256,ITEM-EEEEEEEEEEEEEEE342,9,170.00,1.8,2024-01-15,CONFIRMED,DISC20
ORD347,CUST00257,ITEM-FFFFFFFFFFFFFFF343,7,250.00,2.2,2024-01-09,CONFIRMED,DISC10
ORD348,CUST00258,ITEM-GGGGGGGGGGGGGGG344,4,380.00,3.2,2024-01-11,PENDING,DISC15
ORD349,CUST00259,ITEM-HHHHHHHHHHHHHHH345,12,120.00,1.3,2024-01-18,CONFIRMED,DISC20
ORD350,CUST00260,ITEM-IIIIIIIIIIIIIII346,5,300.00,2.7,2024-01-06,CONFIRMED,DISC10
ORD351,CUST00261,ITEM-JJJJJJJJJJJJJJJ347,8,185.00,2.0,2024-01-29,PENDING,DISC15
ORD352,CUST00262,ITEM-KKKKKKKKKKKKKKK348,6,270.00,2.5,2024-01-30,CONFIRMED,DISC20
ORD353,CUST00263,ITEM-LLLLLLLLLLLLLLL349,11,145.00,1.6,2024-01-12,CONFIRMED,DISC10
ORD354,CUST00264,ITEM-MMMMMMMMMMMMMMM350,3,460.00,4.0,2024-01-20,PENDING,DISC15
ORD355,CUST00265,ITEM-NNNNNNNNNNNNNNN351,9,160.00,1.7,2024-01-15,CONFIRMED,DISC20
ORD356,CUST00266,ITEM-OOOOOOOOOOOOOOO352,7,240.00,2.3,2024-01-03,CONFIRMED,DISC10
ORD357,CUST00267,ITEM-PPPPPPPPPPPPPPP353,4,360.00,3.1,2023-12-30,PENDING,DISC15
ORD358,CUST00268,ITEM-QQQQQQQQQQQQQQQ354,10,130.00,1.4,2024-01-21,CONFIRMED,DISC20
ORD359,CUST00269,ITEM-RRRRRRRRRRRRRRR355,5,310.00,2.8,2024-01-27,CONFIRMED,DISC10
ORD360,CUST00270,ITEM-SSSSSSSSSSSSSSS356,8,200.00,2.1,2024-01-26,PENDING,DISC15
ORD361,CUST00271,ITEM-TTTTTTTTTTTTTTT357,6,280.00,2.6,2024-01-03,CONFIRMED,DISC20
ORD362,CUST00272,ITEM-UUUUUUUUUUUUUUU358,12,115.00,1.3,2024-01-03,CONFIRMED,DISC10
ORD363,CUST00273,ITEM-VVVVVVVVVVVVVVV359,3,430.00,3.8,2024-01-23,PENDING,DISC15
ORD364,CUST00274,ITEM-WWWWWWWWWWWWWWW360,9,150.00,1.7,2024-01-09,CONFIRMED,DISC20
ORD365,CUST00275,ITEM-XXXXXXXXXXXXXXX361,7,220.00,2.3,2024-01-24,CONFIRMED,DISC10
ORD366,CUST00276,ITEM-YYYYYYYYYYYYYYY362,4,350.00,3.0,2024-01-11,PENDING,DISC15
ORD367,CUST00277,ITEM-ZZZZZZZZZZZZZZZ363,11,125.00,1.4,2024-01-06,CONFIRMED,DISC20
ORD368,CUST00278,ITEM-AAAAAAAAAAAAAAA364,5,320.00,2.9,2024-01-15,CONFIRMED,DISC10
ORD369,CUST00279,ITEM-BBBBBBBBBBBBBBB365,8,175.00,1.9,2024-01-02,PENDING,DISC15
ORD370,CUST00280,ITEM-CCCCCCCCCCCCCCC366,6,260.00,2.3,2024-01-09,CONFIRMED,DISC20
ORD371,CUST00281,ITEM-DDDDDDDDDDDDDDD367,10,140.00,1.6,2024-01-15,CONFIRMED,DISC10
ORD372,CUST00282,ITEM-EEEEEEEEEEEEEEE368,3,470.00,4.1,2024-01-11,PENDING,DISC15
ORD373,CUST00283,ITEM-FFFFFFFFFFFFFFF369,9,170.00,1.8,2024-01-06,CONFIRMED,DISC20
ORD374,CUST00284,ITEM-GGGGGGGGGGGGGGG370,7,250.00,2.2,2024-01-21,CONFIRMED,DISC10
ORD375,CUST00285,ITEM-HHHHHHHHHHHHHHH371,4,380.00,3.2,2024-01-23,PENDING,DISC15
ORD376,CUST00286,ITEM-IIIIIIIIIIIIIII372,12,120.00,1.3,2024-01-12,CONFIRMED,DISC20
ORD377,CUST00287,ITEM-JJJJJJJJJJJJJJJ373,5,300.00,2.7,2024-01-27,CONFIRMED,DISC10
ORD378,CUST00288,ITEM-KKKKKKKKKKKKKKK374,8,185.00,2.0,2024-01-29,PENDING,DISC15
ORD379,CUST00289,ITEM-LLLLLLLLLLLLLLL375,6,270.00,2.5,2024-01-24,CONFIRMED,DISC20
ORD380,CUST00290,ITEM-MMMMMMMMMMMMMMM376,11,145.00,1.6,2023-12-31,CONFIRMED,DISC10
ORD381,CUST00291,ITEM-NNNNNNNNNNNNNNN377,3,460.00,4.0,2024-01-29,PENDING,DISC15
ORD382,CUST00292,ITEM-OOOOOOOOOOOOOOO378,9,160.00,1.7,2024-01-24,CONFIRMED,DISC20
ORD383,CUST00293,ITEM-PPPPPPPPPPPPPPP379,7,240.00,2.3,2024-01-12,CONFIRMED,DISC10
ORD384,CUST00294,ITEM-QQQQQQQQQQQQQQQ380,4,360.00,3.1,2024-01-29,PENDING,DISC15
ORD385,CUST00295,ITEM-RRRRRRRRRRRRRRR381,10,130.00,1.4,2024-01-03,CONFIRMED,DISC20
ORD386,CUST00296,ITEM-SSSSSSSSSSSSSSS382,5,310.00,2.8,2024-01-06,CONFIRMED,DISC10
ORD387,CUST00297,ITEM-TTTTTTTTTTTTTTT383,8,200.00,2.1,2024-01-11,PENDING,DISC15
ORD388,CUST00298,ITEM-UUUUUUUUUUUUUUU384,6,280.00,2.6,2024-01-03,CONFIRMED,DISC20
ORD389,CUST00299,ITEM-VVVVVVVVVVVVVVV385,12,115.00,1.3,2024-01-03,CONFIRMED,DISC10
ORD390,CUST00300,ITEM-WWWWWWWWWWWWWWW386,3,430.00,3.8,2024-01-23,PENDING,DISC15
ORD391,CUST00301,ITEM-XXXXXXXXXXXXXXX387,9,150.00,1.7,2024-01-06,CONFIRMED,DISC20
ORD392,CUST00302,ITEM-YYYYYYYYYYYYYYY388,7,220.00,2.3,2024-01-12,CONFIRMED,DISC10
ORD393,CUST00303,ITEM-ZZZZZZZZZZZZZZZ389,4,350.00,3.0,2024-01-11,PENDING,DISC15
ORD394,CUST00304,ITEM-AAAAAAAAAAAAAAA390,11,125.00,1.4,2024-01-27,CONFIRMED,DISC20
ORD395,CUST00305,ITEM-BBBBBBBBBBBBBBB391,5,320.00,2.9,2024-01-09,CONFIRMED,DISC10
ORD396,CUST00306,ITEM-CCCCCCCCCCCCCCC392,8,175.00,1.9,2024-01-14,PENDING,DISC15
ORD397,CUST00307,ITEM-DDDDDDDDDDDDDDD393,6,260.00,2.3,2024-01-09,CONFIRMED,DISC20
ORD398,CUST00308,ITEM-EEEEEEEEEEEEEEE394,10,140.00,1.6,2024-01-30,CONFIRMED,DISC10
ORD399,CUST00309,ITEM-FFFFFFFFFFFFFFF395,3,470.00,4.1,2024-01-29,PENDING,DISC15
ORD400,CUST00310,ITEM-GGGGGGGGGGGGGGG396,9,170.00,1.8,2024-01-12,CONFIRMED,DISC20
ORD401,CUST00311,ITEM-HHHHHHHHHHHHHHH397,7,250.00,2.2,2024-01-24,CONFIRMED,DISC10
ORD402,CUST00312,ITEM-IIIIIIIIIIIIIII398,4,380.00,3.2,2024-01-20,PENDING,DISC15
ORD403,CUST00313,ITEM-JJJJJJJJJJJJJJJ399,12,120.00,1.3,2024-01-12,CONFIRMED,DISC20
ORD404,CUST00314,ITEM-KKKKKKKKKKKKKKK400,5,300.00,2.7,2023-12-31,CONFIRMED,DISC10
ORD405,CUST00315,ITEM-LLLLLLLLLLLLLLL401,8,185.00,2.0,2024-01-02,PENDING,DISC15
ORD406,CUST00316,ITEM-MMMMMMMMMMMMMMM402,6,270.00,2.5,2024-01-30,CONFIRMED,DISC20
ORD407,CUST00317,ITEM-NNNNNNNNNNNNNNN403,11,145.00,1.6,2024-01-18,CONFIRMED,DISC10
ORD408,CUST00318,ITEM-OOOOOOOOOOOOOOO404,3,460.00,4.0,2024-01-11,PENDING,DISC15
ORD409,CUST00319,ITEM-PPPPPPPPPPPPPPP405,9,160.00,1.7,2023-12-31,CONFIRMED,DISC20
ORD410,CUST00320,ITEM-QQQQQQQQQQQQQQQ406,7,240.00,2.3,2023-12-31,CONFIRMED,DISC10
ORD411,CUST00321,ITEM-RRRRRRRRRRRRRRR407,4,360.00,3.1,2024-01-14,PENDING,DISC15
ORD412,CUST00322,ITEM-SSSSSSSSSSSSSSS408,10,130.00,1.4,2024-01-06,CONFIRMED,DISC20
ORD413,CUST00323,ITEM-TTTTTTTTTTTTTTT409,5,310.00,2.8,2024-01-30,CONFIRMED,DISC10
ORD414,CUST00324,ITEM-UUUUUUUUUUUUUUU410,8,200.00,2.1,2024-01-11,PENDING,DISC15
ORD415,CUST00325,ITEM-VVVVVVVVVVVVVVV411,6,280.00,2.6,2024-01-06,CONFIRMED,DISC20
ORD416,CUST00326,ITEM-WWWWWWWWWWWWWWW412,12,115.00,1.3,2024-01-21,CONFIRMED,DISC10
ORD417,CUST00327,ITEM-XXXXXXXXXXXXXXX413,3,430.00,3.8,2024-01-23,PENDING,DISC15
ORD418,CUST00328,ITEM-YYYYYYYYYYYYYYY414,9,150.00,1.7,2024-01-18,CONFIRMED,DISC20
ORD419,CUST00329,ITEM-ZZZZZZZZZZZZZZZ415,7,220.00,2.3,2024-01-24,CONFIRMED,DISC10
ORD420,CUST00330,ITEM-AAAAAAAAAAAAAAA416,4,350.00,3.0,2023-12-30,PENDING,DISC15
ORD421,CUST00331,ITEM-BBBBBBBBBBBBBBB417,11,125.00,1.4,2024-01-03,CONFIRMED,DISC20
ORD422,CUST00332,ITEM-CCCCCCCCCCCCCCC418,5,320.00,2.9,2024-01-03,CONFIRMED,DISC10
ORD423,CUST00333,ITEM-DDDDDDDDDDDDDDD419,8,175.00,1.9,2024-01-05,PENDING,DISC15
ORD424,CUST00334,ITEM-EEEEEEEEEEEEEEE420,6,260.00,2.3,2024-01-24,CONFIRMED,DISC20
ORD425,CUST00335,ITEM-FFFFFFFFFFFFFFF421,10,140.00,1.6,2023-12-31,CONFIRMED,DISC10
ORD426,CUST00336,ITEM-GGGGGGGGGGGGGGG422,3,470.00,4.1,2024-01-14,PENDING,DISC15
ORD427,CUST00337,ITEM-HHHHHHHHHHHHHHH423,9,170.00,1.8,2024-01-27,CONFIRMED,DISC20
ORD428,CUST00338,ITEM-IIIIIIIIIIIIIII424,7,250.00,2.2,2024-01-24,CONFIRMED,DISC10
ORD429,CUST00339,ITEM-JJJJJJJJJJJJJJJ425,4,380.00,3.2,2024-01-05,PENDING,DISC15
ORD430,CUST00340,ITEM-KKKKKKKKKKKKKKK426,12,120.00,1.3,2024-01-18,CONFIRMED,DISC20
ORD431,CUST00341,ITEM-LLLLLLLLLLLLLLL427,5,300.00,2.7,2024-01-06,CONFIRMED,DISC10
ORD432,CUST00342,ITEM-MMMMMMMMMMMMMMM428,8,185.00,2.0,2023-12-30,PENDING,DISC15
ORD433,CUST00343,ITEM-NNNNNNNNNNNNNNN429,6,270.00,2.5,2024-01-12,CONFIRMED,DISC20
ORD434,CUST00344,ITEM-OOOOOOOOOOOOOOO430,11,145.00,1.6,2024-01-15,CONFIRMED,DISC10
ORD435,CUST00345,ITEM-PPPPPPPPPPPPPPP431,3,460.00,4.0,2023-12-30,PENDING,DISC15
ORD436,CUST00346,ITEM-QQQQQQQQQQQQQQQ432,9,160.00,1.7,2024-01-15,CONFIRMED,DISC20
ORD437,CUST00347,ITEM-RRRRRRRRRRRRRRR433,7,240.00,2.3,2024-01-09,CONFIRMED,DISC10
ORD438,CUST00348,ITEM-SSSSSSSSSSSSSSS434,4,360.00,3.1,2024-01-29,PENDING,DISC15
ORD439,CUST00349,ITEM-TTTTTTTTTTTTTTT435,10,130.00,1.4,2024-01-09,CONFIRMED,DISC20
ORD440,CUST00350,ITEM-UUUUUUUUUUUUUUU436,5,310.00,2.8,2024-01-30,CONFIRMED,DISC10
ORD441,CUST00351,ITEM-VVVVVVVVVVVVVVV437,8,200.00,2.1,2024-01-02,PENDING,DISC15
ORD442,CUST00352,ITEM-WWWWWWWWWWWWWWW438,6,280.00,2.6,2024-01-15,CONFIRMED,DISC20
ORD443,CUST00353,ITEM-XXXXXXXXXXXXXXX439,12,115.00,1.3,2024-01-24,CONFIRMED,DISC10
ORD444,CUST00354,ITEM-YYYYYYYYYYYYYYY440,3,430.00,3.8,2024-01-17,PENDING,DISC15
ORD445,CUST00355,ITEM-ZZZZZZZZZZZZZZZ441,9,150.00,1.7,2024-01-27,CONFIRMED,DISC20
ORD446,CUST00356,ITEM-AAAAAAAAAAAAAAA442,7,220.00,2.3,2024-01-06,CONFIRMED,DISC10
ORD447,CUST00357,ITEM-BBBBBBBBBBBBBBB443,4,350.00,3.0,2024-01-08,PENDING,DISC15
ORD448,CUST00358,ITEM-CCCCCCCCCCCCCCC444,11,125.00,1.4,2024-01-06,CONFIRMED,DISC20
ORD449,CUST00359,ITEM-DDDDDDDDDDDDDDD445,5,320.00,2.9,2024-01-06,CONFIRMED,DISC10
ORD450,CUST00360,ITEM-EEEEEEEEEEEEEEE446,8,175.00,1.9,2024-01-17,PENDING,DISC15
ORD451,CUST00361,ITEM-FFFFFFFFFFFFFFF447,6,260.00,2.3,2023-12-31,CONFIRMED,DISC20
ORD452,CUST00362,ITEM-GGGGGGGGGGGGGGG448,10,140.00,1.6,2024-01-06,CONFIRMED,DISC10
ORD453,CUST00363,ITEM-HHHHHHHHHHHHHHH449,3,470.00,4.1,2024-01-14,PENDING,DISC15
ORD454,CUST00364,ITEM-IIIIIIIIIIIIIII450,9,170.00,1.8,2024-01-18,CONFIRMED,DISC20
ORD455,CUST00365,ITEM-JJJJJJJJJJJJJJJ451,7,250.00,2.2,2024-01-30,CONFIRMED,DISC10
ORD456,CUST00366,ITEM-KKKKKKKKKKKKKKK452,4,380.00,3.2,2024-01-08,PENDING,DISC15
ORD457,CUST00367,ITEM-LLLLLLLLLLLLLLL453,12,120.00,1.3,2024-01-12,CONFIRMED,DISC20
ORD458,CUST00368,ITEM-MMMMMMMMMMMMMMM454,5,300.00,2.7,2024-01-06,CONFIRMED,DISC10
ORD459,CUST00369,ITEM-NNNNNNNNNNNNNNN455,8,185.00,2.0,2024-01-02,PENDING,DISC15
ORD460,CUST00370,ITEM-OOOOOOOOOOOOOOO456,6,270.00,2.5,2024-01-18,CONFIRMED,DISC20
ORD461,CUST00371,ITEM-PPPPPPPPPPPPPPP457,11,145.00,1.6,2023-12-31,CONFIRMED,DISC10
ORD462,CUST00372,ITEM-QQQQQQQQQQQQQQQ458,3,460.00,4.0,2024-01-20,PENDING,DISC15
ORD463,CUST00373,ITEM-RRRRRRRRRRRRRRR459,9,160.00,1.7,2024-01-09,CONFIRMED,DISC20
ORD464,CUST00374,ITEM-SSSSSSSSSSSSSSS460,7,240.00,2.3,2024-01-09,CONFIRMED,DISC10
ORD465,CUST00375,ITEM-TTTTTTTTTTTTTTT461,4,360.00,3.1,2024-01-20,PENDING,DISC15
ORD466,CUST00376,ITEM-UUUUUUUUUUUUUUU462,10,130.00,1.4,2024-01-15,CONFIRMED,DISC20
ORD467,CUST00377,ITEM-VVVVVVVVVVVVVVV463,5,310.00,2.8,2024-01-12,CONFIRMED,DISC10
ORD468,CUST00378,ITEM-WWWWWWWWWWWWWWW464,8,200.00,2.1,2024-01-08,PENDING,DISC15
ORD469,CUST00379,ITEM-XXXXXXXXXXXXXXX465,6,280.00,2.6,2024-01-09,CONFIRMED,DISC20
ORD470,CUST00380,ITEM-YYYYYYYYYYYYYYY466,12,115.00,1.3,2023-12-31,CONFIRMED,DISC10
ORD471,CUST00381,ITEM-ZZZZZZZZZZZZZZZ467,3,430.00,3.8,2024-01-29,PENDING,DISC15
ORD472,CUST00382,ITEM-AAAAAAAAAAAAAAA468,9,150.00,1.7,2024-01-09,CONFIRMED,DISC20
ORD473,CUST00383,ITEM-BBBBBBBBBBBBBBB469,7,220.00,2.3,2024-01-18,CONFIRMED,DISC10
ORD474,CUST00384,ITEM-CCCCCCCCCCCCCCC470,4,350.00,3.0,2024-01-14,PENDING,DISC15
ORD475,CUST00385,ITEM-DDDDDDDDDDDDDDD471,11,125.00,1.4,2024-01-12,CONFIRMED,DISC20
ORD476,CUST00386,ITEM-EEEEEEEEEEEEEEE472,5,320.00,2.9,2024-01-03,CONFIRMED,DISC10
ORD477,CUST00387,ITEM-FFFFFFFFFFFFFFF473,8,175.00,1.9,2024-01-11,PENDING,DISC15
ORD478,CUST00388,ITEM-GGGGGGGGGGGGGGG474,6,260.00,2.3,2024-01-15,CONFIRMED,DISC20
ORD479,CUST00389,ITEM-HHHHHHHHHHHHHHH475,10,140.00,1.6,2024-01-30,CONFIRMED,DISC10
ORD480,CUST00390,ITEM-IIIIIIIIIIIIIII476,3,470.00,4.1,2024-01-23,PENDING,DISC15
ORD481,CUST00391,ITEM-JJJJJJJJJJJJJJJ477,9,170.00,1.8,2024-01-18,CONFIRMED,DISC20
ORD482,CUST00392,ITEM-KKKKKKKKKKKKKKK478,7,250.00,2.2,2024-01-30,CONFIRMED,DISC10
ORD483,CUST00393,ITEM-LLLLLLLLLLLLLLL479,4,380.00,3.2,2024-01-23,PENDING,DISC15
ORD484,CUST00394,ITEM-MMMMMMMMMMMMMMM480,12,120.00,1.3,2024-01-15,CONFIRMED,DISC20
ORD485,CUST00395,ITEM-NNNNNNNNNNNNNNN481,5,300.00,2.7,2023-12-31,CONFIRMED,DISC10
ORD486,CUST00396,ITEM-OOOOOOOOOOOOOOO482,8,185.00,2.0,2024-01-02,PENDING,DISC15
ORD487,CUST00397,ITEM-PPPPPPPPPPPPPPP483,6,270.00,2.5,2024-01-12,CONFIRMED,DISC20
ORD488,CUST00398,ITEM-QQQQQQQQQQQQQQQ484,11,145.00,1.6,2024-01-06,CONFIRMED,DISC10
ORD489,CUST00399,ITEM-RRRRRRRRRRRRRRR485,3,460.00,4.0,2024-01-26,PENDING,DISC15
ORD490,CUST00400,ITEM-SSSSSSSSSSSSSSS486,9,160.00,1.7,2024-01-12,CONFIRMED,DISC20
ORD491,CUST00401,ITEM-TTTTTTTTTTTTTTT487,7,240.00,2.3,2023-12-31,CONFIRMED,DISC10
ORD492,CUST00402,ITEM-UUUUUUUUUUUUUUU488,4,360.00,3.1,2024-01-02,PENDING,DISC15
ORD493,CUST00403,ITEM-VVVVVVVVVVVVVVV489,10,130.00,1.4,2024-01-27,CONFIRMED,DISC20
